duration,fwd_packets,bwd_packets,fwd_len,bwd_len,flow_bytes_s,flow_packets_s,fwd_iat_mean,bwd_iat_mean,fwd_psh_flags,syn_count,rst_count,ack_count,psh_count,active_mean,idle_mean,flow_iat_mean,fwd_len_mean,bwd_len_mean,dst_port,label,attack_type
2,113,7,1,5,24255.19120754619,30.199293627602096,0.9505954762550327,2.7922634140348412,10.0,48.0,2.0,2,6.0,2.6106937968497044,1.0509680529234147,4.074351913734104,3.183739060499271,2.8412989494831433,80,1,DoS
277,5,7,10331,269,343.89708364599835,3.828640820222103,95.68748316581396,34.21646555273501,0.0,1.0,0.0,4,0.0,23.761611344837785,134.52452768842056,42.879990600938314,136.1048979536146,3752.5701979355877,38590,1,PortScan
107,11,6,80005,455909,2819703.885759293,20.025999989986293,89.56358517067756,9756.204498887942,0.0,1.0,0.0,79,1.0,7568.442869264314,20117.226066294028,487.5545264637092,7575.4589628698905,4349.10631349994,22,0,Benign
57,6,4,78497,175991,19244.381737999676,20.046193923383726,6662.848635566717,1327.5593912666552,1.0,1.0,1.0,62,1.0,1399.8432997474094,93528.03210263234,238.21742536966303,55184.17281775372,33747.263699653275,443,0,Benign
52,17,18,13518,970348,396473.2190520197,23.18075869113236,134.21205999128998,5175.780082720023,0.0,0.0,0.0,12,2.0,2600.3261810624954,126804.33254523028,3161.7356223551005,3277.2146299019573,14937.39749998084,443,0,Benign
3,8,6,278,2901,490.7906783089166,0.9752497535458966,8.234671706567312,83.35959654930592,2.0,8.0,0.0,6,1.0,110.01055363956459,635.4349623863563,10.971860461863793,850.1693895544249,151.2596985091252,80,0,Benign
9,94,3,15,20,1699250.7165331075,406.51338218226505,2.2503029832575407,2.0158680780213913,12.0,65.0,2.0,165,8.0,1.507608516740528,1.2193371501246248,1.9999576941885773,28.277542750651005,3.116901999695087,0,1,DoS
75,6,5,1336,117941,650044.0061475248,48.91054507983303,143.67617792941655,4824.656395823777,0.0,1.0,1.0,79,1.0,11651.929754545554,6351.089851300376,3754.6316861398727,13315.21510494314,40164.06910205538,21,0,Benign
108,12,10,32179,75435,189571.95643170126,53.96896632930362,171.97450536530914,1618.7704502767306,3.0,3.0,1.0,46,1.0,6496.278710128181,5319.132997509415,1295.7896761927343,1701.7841871131923,256077.2313063179,21,0,Benign
11,15,6,9322,331,5777.669349394948,31.5364530137586,291.7232513488693,110.64354814096482,2.0,2.0,2.0,69,3.0,4.251078516233246,2208.3257762136673,3.6071789243141614,6743.262535414087,204.41176533396464,53,1,DoS
20,4,4,6,605,22487.518697835803,7.026921770775988,17.04880572619295,1906.7228049957828,1.0,4.0,0.0,44,1.0,146.39189943162975,1252.6340901661563,3.4430313234884187,1983.8186116243737,219.66950503687855,443,0,Benign
79,6,2,1584,152,2089.2378297803075,239.11070491190344,9.402487627543632,340.9532101129002,0.0,4.0,0.0,7,1.0,1618.3360579093453,138.2398329734087,19299.180359322876,1219.8190101808466,7.057947725609802,80,0,Benign
94,11,10,155,17072,209.71625246998548,6.372039233950039,1965.8600971266308,117145.51311778206,0.0,0.0,0.0,18,2.0,269780.35258103354,3.3373590523421974,3.3763508413076186,7352.876213953613,62.598092451829565,443,1,Infiltration
47,3,6,16,684,6972.707621365632,24.333509572548568,2.309030407424274,494.5752996810745,1.0,7.0,0.0,5,1.0,39.462343729686694,407.27566909624545,225.35093114125274,10.8244489256522,704.5862056178623,80,0,Benign
93,11,8,30513,86747,898431.056364619,120.59031237082101,100.9784607716436,14.5850861890989,0.0,0.0,0.0,33,0.0,2756.299428450288,2865.5713219054674,552.3676835375422,41393.10437105076,11047.712051842218,22,1,BruteForce
70,7,5,7091,65770,8847660.550379789,146.2446986569657,465.22951734570074,585.348576381834,0.0,3.0,0.0,12,1.0,4552.505015266074,1916.1052907807448,2026.852405791467,16290.698758344945,125115.26939117155,80,0,Benign
0,3,9,97,22,13170.632474866125,65.81325035217583,4509.820810588919,18.401916980724124,3.0,11.0,0.0,193,0.0,15.521884162557972,307.71236944498094,115.74277701017022,19.159228869407233,742.5944446242477,443,0,Benign
97,5,10,683,296,405435.43038715393,17.644068672438138,18.558263568283664,26.937078982435835,1.0,7.0,2.0,29,2.0,1008.5140210542286,1.7751484143155098,206.66320572808212,7856.827589203408,120.37111654396833,80,1,DoS
0,0,0,114,0,3.4417365803845597,1.0627199158782654,2.5616586664839414,1.0989017654457236,0.0,2.0,0.0,0,0.0,1.0329804718309228,1.252859217319349,12.337208078663224,8.893140235306536,0.9954161794294603,20356,1,PortScan
2,83,5,340,5,1669261.5245382094,17771.654963399644,1.3989630463297755,34.47638203271153,4.0,58.0,6.0,304,11.0,2.1908162970428977,0.9964885141785733,1.354199767068937,2.8564429226658423,1.06249816842695,80,1,DoS
30,2,4,1159,18,250.53979127031053,89.11739506062946,98.95787644228318,44.975171045348034,3.0,12.0,1.0,12,0.0,0.9298402109787729,660.6529841672696,8.381229250033597,105.69793704046691,463.8647690270481,443,0,Benign
905,11,6,23,6843,30.336398315015238,1.1691334962759463,16.694556657737305,2338942.0582506144,1.0,2.0,0.0,18,2.0,6988.121742183092,1567.879502122418,195232.05190366297,283.25528518498413,286.4816528054003,80,1,Infiltration
57,6,3,598,72,45030.755610326545,24.204083307847394,106.94005979583316,149.14907717375203,1.0,7.0,1.0,36,0.0,124.26683747821463,771.2130531780371,644.709155298792,3061.2174172887617,1455.2961675274046,443,0,Benign
39513,8,10,2,4362,15.300928829849115,3.2329242898184103,89.26085978869679,3539.007857776704,0.0,1.0,0.0,47,1.0,22651725.966837116,21.093834286026983,177.037148598787,4150.8908431660275,10578.231765793756,80,1,Infiltration
35,15,4,5363,479503,525360.3232986225,9.928439053826471,8129.259083056763,7390.075998815584,4.0,1.0,1.0,54,0.0,3538.7513458730605,28181.877250703747,158.70064959521355,6770.487107730555,30467.449531510003,8080,0,Benign
19,13,4,2042036,7082,11162.487587259127,30.813210225113977,4.67172748998444,0.6309181747720144,0.0,7.0,1.0,46,3.0,163.71778718642207,14217.42326041017,0.1043280915693825,205.49151085122713,1307.9836059134334,53,1,DoS
5,7,5,25,17,7675.7738192095785,2.852157153230102,12.904816640649164,181.65288418582094,0.0,4.0,1.0,7,2.0,32.65532045909201,31.24105333478522,1788.4075787998909,44.966713042662455,25.19016032583181,443,0,Benign
15,4,3,411,21,176.49887533523903,21.91439842790153,27.994768529189887,17.90916125318122,1.0,6.0,0.0,14,0.0,239.4081770494859,5.768267904928374,1.7055667416673836,17.743546078641977,20566.85756611408,80,0,Benign
40,9,5,35142,159908,419655.31506467995,76.44199496730207,124.71135329993952,81.9849128012018,1.0,1.0,1.0,389,1.0,61807.83451656738,2475.479665785594,2145.62468945222,14010.515303191127,15215.542547908617,443,0,Benign
40,7,3,43,18,24000.396100204463,5.205277839527229,13.140553561888114,176.13369453679618,2.0,2.0,0.0,9,1.0,2.651496556981674,37.56323055409365,0.5040240391303501,880.6330989869285,596.4564078126127,22,0,Benign
275,15,6,610,704,925289.350206113,8.72915636251341,142.1210840421676,188.36478329502282,4.0,7.0,1.0,31,1.0,2110.4048917098066,64.28713121188754,7.312909117422614,2926.4938002641316,254.1773787170006,80,1,DoS
8,112,3,394,12,4183503.146339932,3701.53672047093,1.6633899315765477,32.52336193282768,10.0,43.0,7.0,166,12.0,1.110511510226367,1.1028782890407052,1.2338008604811763,1321.8053046326713,3.9540578521223986,80,1,DoS
83,4,2,1431,58,748.350937289399,7.5919199266712365,1.6748183003925015,74.48572588809766,0.0,3.0,0.0,19,1.0,1.997471555429647,51.84248709366329,90.61856044000416,33.72326836569138,298.3618943907435,443,0,Benign
86,11,11,142992,135536,12752.324806023433,79.39495983094993,50.50137208042722,380.5572461541992,0.0,1.0,0.0,69,1.0,3219.2431885775763,3855.3855769125607,147.9995618286215,1456.2787610940475,20333.857432197172,53,0,Benign
400,7,6,997,94025,597723.140922781,29.77841649043386,371.7365336736915,135.0724066568111,0.0,2.0,2.0,139,1.0,1868.8020061912284,753.860506731874,841.2085385392003,1291862.3755239006,6181.70247370426,443,0,Benign
1100,5,2,140,4330,11140.566940919449,30.99880524065303,22.12532337365379,17.735587318680825,2.0,6.0,1.0,1,0.0,7.463173034949632,35.33715575344729,2014.779313475381,1042.10845494484,8.017480716993923,80,0,Benign
135,21,4,40675,199,1548448.207172691,435.0457978008862,6.320680709330063,25.097786603096065,2.0,7.0,0.0,18,1.0,420.0376847411218,1374.0275050773755,6.989529217964169,13301.31347674068,82.0319539314484,443,1,DoS
107,14,4,168156,1291161,539687.625994704,16.00197120887006,58.77512278283798,10010.699442389212,0.0,3.0,0.0,53,0.0,2078.642782165193,57314.447695581715,231.84670439139396,218159.93240183566,15764.00055257339,22,0,Benign
0,1,5,157,5307,1321.599908650542,55.93750458156822,1.2285322686951619,5.459748832134654,1.0,3.0,0.0,4,3.0,210.01215165494108,15.046609344513685,10.363348369199908,5895.8329966536985,1001.2466965866985,8080,0,Benign
10,4,7,512,1853,892.7506349709342,5.00961273804913,274.84143207623146,5.195805230856523,0.0,6.0,1.0,261,1.0,16.79243852271059,405.5927756400016,30.829027181983413,24.901439559675186,595.2224079239471,80,0,Benign
8,3,3,3344,672,560.5353142795819,13.849865283166059,311.42377320847953,552.396092702376,1.0,4.0,0.0,76,1.0,51.9977599108551,14.471129760695447,13.173088063633674,12.03742939039884,879.0229165202884,22,0,Benign
2964360,18,8,84,8,43.09928489927746,2.263456922211048,868.9077344699175,67.7459471109103,1.0,0.0,0.0,35,2.0,3237.5279023816083,497.6897312849058,3891.686415774519,712.339822405625,12.799565164921216,8080,1,Infiltration
69,11,6,65424,84943,4613.257295307243,87.02030030041702,40.29476131049021,58.99934518305807,3.0,5.0,0.0,100,1.0,32.854176572226734,40.172932520781636,85.04309950758066,188.50256290979047,508.5108342515754,80,1,DoS
224,11,3,1464360,58029,665928.500347554,117.37910071584483,487.97342755225327,905.2004942062275,4.0,1.0,0.0,127,1.0,3906.785903291857,74342.89763473939,2478.11767748516,20260.04307058325,4159.197169776492,53,0,Benign
1340,19,16,1945,396761,626146.626360364,46.000793030839546,12.165376771738092,1971.2529136102148,1.0,1.0,0.0,57,0.0,20007.377900220086,8447.825326310929,1139.729867617535,22260.527755566913,4884.21102641198,22,0,Benign
132,9,3,3342,4260,3851.8453464090985,19.078840599014313,46.470174594274475,215.26442345673775,0.0,3.0,1.0,86,0.0,7449.450006243418,72.9285467574016,195.4461643273964,126.97375810718185,713.0490968269522,80,0,Benign
0,95,5,24,8,25885466.36138782,2957.8465422766967,2.051702227076176,6.980809242584169,14.0,44.0,5.0,4281,9.0,0.8448440422243081,1.1353528930135068,1.7980722073402526,596.9921826885625,1.1753025209838301,443,1,DoS
16,11,2,590,232,56.85274770346299,39.423271216024894,49.45797161225271,896.2559345334414,2.0,4.0,0.0,13,1.0,972.3404199312536,1695.1715350094898,346.2109352709035,22.32872190598425,92.45968131493831,443,0,Benign
1,1,0,137,42,13608.049240105605,12.826092516344296,1.5026221751022706,28.996893101966947,1.0,11.0,2.0,1,0.0,1.3500604463228543,1.1984916396238956,10.424334728703776,87.73970224340002,32.849097800329226,22,1,BruteForce
155556,10,8,21,4,36.996162625421725,2.2354470811208014,740.9893321197724,73730.77295800751,1.0,1.0,0.0,85,1.0,2363.583856396312,561.9748866226988,10.002918680608524,2717.1135173628572,104.61905912258428,80,1,Infiltration
0,7,3,13,63,17849.871903661973,159.96059347022054,66.74865004782833,5.432450849319486,3.0,9.0,0.0,7,0.0,2.929532749812607,1.9200280337056455,3.3435210635346224,37.31128898893855,90.3590217993978,22,1,BruteForce
60,14,7,713,2518,43397.92065596358,5.811207676078757,8.682370943605923,141.91177022616955,0.0,5.0,2.0,292,5.0,580.6054804226072,68.6850741944573,45.31061903277477,11042.061706678072,6575.059195345419,80,1,DoS
1144,10,11,4452,43005,9522106.656460127,11.452008146675063,195.19770940222486,962.4841069594713,3.0,4.0,0.0,125,1.0,7503.048473675698,14181.922297444577,863.9765230739952,61281.87780950284,34326.22001544039,22,0,Benign
329,5,12,18938,181946,327287.1950597599,181.3508018438651,24.528864995109316,1654.7692772720345,2.0,2.0,1.0,204,2.0,12627.335968717174,91900.60359885897,189.14926148684245,12490.387600157585,1448.8365923082422,443,0,Benign
4,5,2,922,4340,4345.642433654191,8.868427890680984,55.34283318379137,40.46095871056715,1.0,4.0,0.0,9,0.0,1688.8129809838447,80.35381096821244,9.441384997189145,112.47545441253929,11762.79074830072,22,0,Benign
0,1,3,287,13,367.07294624464197,1.8579578146780156,0.6930062355613452,42.5780102556763,2.0,5.0,0.0,7,0.0,180.0784405395526,6.554344188624309,199.0650190510246,29.251683118138192,17466.83414069174,443,0,Benign
695,9,5,0,875,2394.393944605873,0.8501697829212345,15556.15797884361,15.894812491261556,1.0,2.0,0.0,4,1.0,6300.213712082014,75.8684800916779,36.39758423154037,23.385726694409026,5.203177111256231,443,1,Infiltration
9,7,0,22,450,37741.90081809053,1.3338098651517323,52.36262618783237,4.653074930376788,1.0,2.0,0.0,6,2.0,3.440992999469937,354.380389602438,221.9754365774778,348.82229609280625,1562.211537315707,8080,0,Benign
1,11,5,2754,2469,39163.00158160205,17.38294060375853,234.59498678980708,17.638605336362293,2.0,3.0,0.0,107,3.0,41.50639346311011,16895.481888201684,534.4855867897312,5123.758341055558,3811.9875442057864,443,1,DoS
0,87,2,42,8,81113489.27071357,17107.002327913575,2.603799556222216,8.167735449088015,9.0,52.0,5.0,44,12.0,2.0635890762248694,0.9835129647735622,1.0994865115809587,26.626515678486346,4.194561053704199,80,1,DoS
44,2,3,1401,353,75.8510797959162,79.9222566341583,2.6752933434465946,22.68718131717592,1.0,4.0,0.0,0,0.0,259.75998093977006,520.2369573737856,4.153720016976783,239.915144612151,34.39389632440409,443,0,Benign
2,5,3,43,240,5326.282769795814,7.057933253235668,1419.0532385131723,1117.0839468807612,0.0,4.0,0.0,29,1.0,1.0260226593296538,5.156177359318482,293.10597713130943,94.41108466569982,44.86084424319068,53,0,Benign
112,13,13,28109,179125,165600.69129991435,42.31642803764397,94.48153211525648,1553.7829491566397,0.0,1.0,2.0,208,1.0,909.7661215564184,1911.4257226367465,431.61041340399225,3531.8515580988683,18568.67853211096,443,0,Benign
148,9,2,28093,94469,139655.49911706196,81.11374611538108,293.68518706580767,520.1433491113195,2.0,2.0,0.0,29,1.0,226.84196821947685,14744.823599997722,618.9822203906782,10170.250631466166,2513.138742214501,22,1,BruteForce
158,5,2,379,180,280807.24629079644,22.862119800009037,90.30361634058517,656.3944120693274,0.0,1.0,0.0,13,0.0,319.89732478388686,2929.2988705713915,80.65874508823894,3504.2805464734856,46.62712028654805,17106,1,PortScan
77,8,4,86124,15552,63958.40071244235,19.725159497057906,147.60413596709648,955.0001273410644,1.0,1.0,1.0,56,2.0,12316.734619147757,1708.5803093949523,5039.381017899536,732.6876318004795,7338.472172659379,443,0,Benign
153,4,1,1506,1693,20009.55369938307,6.15036663976013,65.21966678410665,7.0507330493782066,0.0,5.0,0.0,47,0.0,2564.6083549146665,77.14618024827297,35.34738890944624,855.5595777279196,3093.173947994294,4537,1,PortScan
430,12,3,190493,136741,2742108.966906401,4.638230827839536,196.96255331427523,532.7563801234729,0.0,2.0,0.0,28,1.0,10713.133399975146,7740.701589176628,58.6996938206411,6011.1553849380325,238787.160674548,22,0,Benign
18,2,2,157,195,4785.322980250733,15.040803787917033,0.9326013305919403,15.109208849845885,2.0,7.0,0.0,46,3.0,36.67145180014228,433.04113794261355,29.745810180566014,15.374662753353123,4473.93292879573,443,0,Benign
18,1,0,7,1,12.68380796831753,5.983818025541886,0.8613199894610284,1.312421579379987,0.0,1.0,0.0,0,0.0,1.1149913603886,1.193100520566304,2.623196077489859,3.7961535910670143,1.048558477456403,26960,1,PortScan
104,5,7,39525,4811,157649.1400330029,68.40435853588514,29.27970175862275,124.84248650356983,2.0,3.0,0.0,182,1.0,3116.6386548990345,826.1862357829217,280.35973261652134,4898.618800462197,1808.0241125774685,22,1,BruteForce
62,10,8,7624,119168,2510539.0214882107,3.991235334277344,273.77025883542916,2454.567263313492,0.0,0.0,0.0,17,2.0,459.01634854539384,7040.4727545145015,78.44822380772962,654.3848553366105,85535.91095616618,22,0,Benign
26,4,2,290,28,16963.360218612506,51.06674438808214,63.13416869182804,14567.26857622476,1.0,4.0,0.0,69,1.0,43.787011988797374,408.7799646842608,36.69866921981031,79.10029551721034,5044.510950961797,8080,0,Benign
191,10,7,31891,168357,609033.8400816121,3.8765038676466785,756.7812062383721,540.9656994362938,2.0,3.0,0.0,56,2.0,9854.672669292044,2369.7319642124107,73.14758922444247,51912.042881757996,4143.117846355516,443,0,Benign
98,22,4,868,449,347326.59189292835,76.21182756400974,2.8533066649947645,106.99262341444937,4.0,9.0,0.0,48,0.0,2750.0599662453815,446.3492837709218,11.887520932946178,53.72484820805722,75.70251078160939,80,1,DoS
5875,12,11,4787,17563,885161.0554264411,140.02865187912747,2079.1831792130056,6643.68813842186,4.0,1.0,0.0,46,0.0,2476.8363030562887,17544.68759152115,268.07419466027477,8787.304338040607,42679.39142708577,8080,0,Benign
3,7,5,43,3472,2254.603724216375,2.7926514339701147,7.10060354950285,2.1247078045392356,1.0,5.0,0.0,130,2.0,922.3413296428142,210.03431977177647,32.96367133552123,5672.983366505689,91.01546625590622,53,0,Benign
90,4,3,1091,69,1407.165274386665,2.2224488225230927,40.72682053842084,15.204466289259917,0.0,2.0,0.0,26,3.0,28.231746483086816,64.58295287535162,17.300647245613916,110.85600383358538,76.49215245741011,22,0,Benign
321,23,6,153426,8499,3330.7021726222742,496.7936482447521,7.365566895819249,417.23686745800984,1.0,3.0,0.0,328,6.0,2522.007698834253,1737.2550428950296,25.18145939003135,153708.9715710832,47713.4387539577,53,1,DoS
10,7,6,2223,23513,3077677.899302233,36.45308352836197,80.7188858156406,1293.13462814145,1.0,4.0,0.0,218,1.0,1377.927730241726,58023.22304629061,127.44165625388268,30286.2069199758,19433.558175302303,80,0,Benign
415,6,8,25336,1547,492161.10788238095,66.46387834619858,230.407493136914,475.04667119032575,1.0,2.0,0.0,96,1.0,972.6731627380009,1802.2534548202038,31.22649687978498,11347.360241750897,57072.90758430531,22,0,Benign
16,2,1,33256,376,1769256.7192159828,11.487915613131658,3.1055250055651085,975.2300121391157,0.0,4.0,0.0,17,0.0,5259.896886452733,34.185033931923364,57.47867549332018,1747.226713181726,2420.515390839934,52628,1,PortScan
11,15,1,602312,147,4077466.4275768334,493.40763020028237,13.100102860612836,44.4797465313594,1.0,2.0,1.0,55,1.0,17743.19012492809,431.5338076007809,16.798511079795603,1735.6217344510264,1577.9900845087172,53,1,DoS
62,14,6,9166,5191,5597.3251789378455,236.6523798546543,6.929238548490903,119.46991671242078,1.0,5.0,0.0,52,2.0,3.8870506073784217,5761.744650067761,13.407424378007148,1029.1138271140837,2533.3954276684462,80,1,DoS
1734,8,6,28996,122558,963250.3718204729,49.44535934714364,59.123448295535205,157.75573452743814,2.0,4.0,0.0,89,0.0,2357.5182242111055,11320.902267305386,1145.0149408089846,613.060619764542,4439.395263157405,80,0,Benign
38,5,4,249,36879,676.9263352929061,2.5728485776470595,120.35058496867799,225.3137347084126,1.0,6.0,0.0,7,1.0,910.9606706337714,67.65027774159567,0.2050790685826488,106.51156738601686,4.997779441984658,8080,0,Benign
43,5,6,668,2027,224.64085363279102,5.509492148484833,667.1713956129205,519.9895551453594,2.0,2.0,1.0,79,1.0,24.540210431038595,253.7558590724112,1995.9252122356008,67.99188109676055,9364.580908492539,443,0,Benign
3,2,5,310,32,1474.7298234577243,14.308764621989251,62.00966401372072,15.79701199644304,0.0,11.0,2.0,73,0.0,1.8291778202629598,1.0941842493036351,1.1721298151734751,97.95083856519169,1.4507605963204406,21,1,BruteForce
999,12,4,30196,14890,502837.2172269376,51.554243192667826,38.73085773539683,613.8422601270693,1.0,0.0,1.0,264,1.0,18228.82324383388,4999.108815182565,292.98485495965554,9682.186312993996,32680.897908175342,21,0,Benign
235,5,10,32946,75186,248658.00888116227,134.5662795645908,48.60896537616788,1029.4564787270726,1.0,4.0,2.0,33,1.0,1160.4749865915617,75345.18907874836,803.7650198851056,8386.81027512411,6638.821262507998,21,0,Benign
9,103,6,2184,3,4035816.2697780416,100147.913499084,1.9029842381426045,6.630726669747457,9.0,57.0,1.0,112,2.0,2.169217877117882,0.9175341257097627,1.7604582175273613,78.22900838578546,3.2062349298886446,443,1,DoS
223,7,9,25443,63116,563222.2929106151,8.02125028869757,72.8904819141609,304.40337275761664,0.0,0.0,0.0,40,1.0,2073.361786076369,36651.52395845774,277.3065727099988,3468.9431292041845,128598.62834195657,443,0,Benign
10,8,2,88,895,71424.18486143678,1.4656644252140234,38.1122007357163,26.809647848699765,2.0,7.0,0.0,56,1.0,173.4818311840878,52.259128683148255,170.08637722914634,28.22003387880755,66.83495275454338,80,0,Benign
0,15,2,1793,6692,2878876.22731878,9.572709905506589,10.14744271357836,10.56402315045341,2.0,4.0,1.0,129,1.0,196.02434694610128,254.12362982975677,106.3702319693652,20202.936727818844,2840.734507053398,443,1,DoS
181,4,11,24949,48277,479636.19003272976,19.6827338085348,780.2597016817199,1875.9200332915689,1.0,2.0,1.0,51,0.0,256.7630084668582,3248.9205395013882,384.9464412883335,5430.490989799774,4371.4786326098365,80,0,Benign
2,2,2,4,1,112960.96066365224,8.411713423205763,139.95688692892833,7.344151916396772,0.0,7.0,2.0,8,0.0,5.78763893079995,1.2452924672834569,15.990299906756041,113.8393287493238,9.961645877577377,22,1,BruteForce
60,4,3,346,2640,431939.3690129744,6.60267731236381,66.0724736123002,472.05593873245664,0.0,1.0,0.0,9,0.0,1367.9806563235948,329.6685842370967,17.791619252977657,4311.940661481688,499.6686311872938,57584,1,PortScan
5527,12,8,12858,2487,7740.875141373637,827.2068596794095,934.9216547471198,193.33342443735174,3.0,4.0,1.0,36,0.0,34774.89852836586,4302.494323713818,6403.473011755191,7469.412183650414,1257.8720091912596,443,0,Benign
15,4,4,1846,1953,1044.8865598771647,4.772382175051153,162.28970314053993,9.375809560971213,3.0,2.0,0.0,59,0.0,979.2978680854835,1.2784257705414854,3.0277927312762865,487.6584947969603,1751.6117676999424,80,0,Benign
245,7,10,2555,194269,550771.6028932394,20.98976652371701,270.03172462671927,1029.4951438997634,2.0,4.0,0.0,429,0.0,585.1202470466518,3851.498622826332,512.5848981445652,32896.36096961222,2838.7431080633155,443,0,Benign
57,8,7,29601,17329,7010327.369712274,5.999402888160802,119.1998498957563,2269.814741019351,0.0,5.0,0.0,88,0.0,18.226030623429445,3930.0984186814576,492.79197228350165,693911.837414378,63700.74451149433,53,0,Benign
2,8,3,7687,2056,355.6342482750785,3.806198191053534,7.85237764606338,56.92701124387796,2.0,5.0,0.0,2,1.0,12.23369232046265,4433.070032653909,4.488888627378804,1276.6553687115918,56.70974764376442,8080,0,Benign
127,8,1,27989,36,73520.54586685577,2.363341869863697,321.55417396820553,7422.878109056824,0.0,2.0,0.0,19,0.0,611.4769403845578,67.40234536699515,35.8592580354882,2628.373929936906,35479.023714835166,61059,1,PortScan
17,9,5,2640,90,3764.5111956060327,15.998392310255198,19.02474661089596,446.67602418906716,0.0,2.0,0.0,28,0.0,920.6941988071136,366.6699734900698,131.41473193056527,2.148530977265126,2470.787013192944,62878,1,PortScan
301,7,5,1701,1200,149574.70450515766,54.14107074771614,8.405212552253172,26.501483511392333,0.0,0.0,0.0,34,0.0,542.8564134174954,580.6376144082329,471.655559189039,8652.070637763958,5103.071163041161,31800,1,PortScan
1058,14,7,13632,1328,53005.35578894788,34.933426446877704,13.617679281383019,0.7431466469034789,1.0,8.0,1.0,129,2.0,43.58783524113376,67.74265899773414,1.63865607532715,567.8193276033052,304.50678539514047,80,1,DoS
17,1,0,7,1,11.779263584277698,1.7994662309277742,0.6979606466688012,1.1705029788899752,0.0,1.0,0.0,0,0.0,1.0837013876176378,1.1005784270466221,2.0772394783276584,1.7364319339520136,1.0317619785122483,64666,1,PortScan
167,12,7,15372,1388359,365778.62050849386,65.2669135742005,1070.4487488777481,5885.226826977744,0.0,2.0,0.0,74,2.0,1349.847982886266,7357.930576583053,153.73340356619934,8916.977304828783,13629.067138529168,443,0,Benign
1,2,0,1,0,28.886504120349766,15.924352522259515,5.174360251928529,1.0558389959742362,0.0,2.0,0.0,0,0.0,1.0930570899753993,1.0889226250763775,1.068722588683607,6.639470804564379,0.9970381458720236,6230,1,PortScan
28,14,7,1860,35317,198470.1613155982,22.09557282919601,44.60675105365039,1810.6122907856748,0.0,2.0,0.0,34,0.0,569.5035643591525,13101.254375513303,37.548010850222475,9446.119007000307,54151.28172142903,53,0,Benign
583,6,5,421,41968,101440.72986547608,65.51559949929832,1.593787410205819,54.46459864507302,0.0,3.0,0.0,60,1.0,585.2170955600736,63.81617402526206,2.6416458239516114,33712.56068627371,320.60418215981724,80,1,DoS
22,3,6,70,332,10262.142531988462,61.0580224006698,4.959997838032059,15.82194805878395,2.0,1.0,0.0,6,1.0,452.15233147984895,915.0600668069904,48.79737942750552,58.790818682115905,6878.341020139682,443,0,Benign
28,112,3,484,2,12825588.949379515,95034.39675115242,3.0788392576090606,5.29660806109356,9.0,50.0,5.0,2,12.0,1.6153305762888561,0.986875035830063,1.4812017334918564,147.84020970410162,1.442737451480141,80,1,DoS
6,8,6,3,1,86.85615520823565,4.972642152268868,1.0659629344126653,173.89723065640672,1.0,7.0,0.0,66,1.0,79.15538184362802,45.48774478301355,343.3830559917003,96.2209508580594,4312.076660309225,80,0,Benign
158,9,9,24726,76473,447538.7703554668,6.64485716368347,30.470131863120137,279.23381352987457,2.0,2.0,1.0,210,1.0,1021.6507890189228,167494.78197587116,202.03563354856544,2516.219201849506,59303.0431529756,53,0,Benign
943,8,4,26709,25363,8348.137351744665,4.760578635830224,689.3088397001848,1065.5399080617667,0.0,1.0,1.0,37,3.0,38246.21428933078,3721.819518904973,331.6479574072389,1623.9848999514838,20920.54063824011,80,0,Benign
11,5,2,6336,456,2015.7585915841491,2.908176147561671,5.245823125033881,651.8842303712536,0.0,0.0,0.0,11,0.0,81.96116599909612,246.85324732939466,0.1724280956317597,1448.0399440161411,488.79461133727017,47625,1,PortScan
44,22,6,5933,110878,110497.44510830253,19.950356804732984,2773.3645703906886,287.32010892129915,0.0,4.0,0.0,7,5.0,10.71317433624426,4459.356464722866,13.904594867222555,87784.49615378179,71.01175092864634,53,1,DoS
864,9,9,93528,31309,239507.2269791547,119.5987708535288,83.93640954227305,2021.848989818533,1.0,1.0,0.0,360,2.0,726.0794039579818,3892.1694525337875,16501.42511722724,2919.3832880670475,24009.827943129654,8080,0,Benign
65,10,7,112564,239964,592724.5748308974,47.33827973675109,198.61152252196376,2098.7591145576002,0.0,3.0,0.0,30,0.0,411.96231370512993,2223.3577113208694,9610.111941667163,99441.69816207407,1940.1736218240978,22,0,Benign
801,11,7,40888,130141,345829.24019604357,18.494668999322432,472.64135743672364,1324.1811689898914,1.0,0.0,0.0,161,1.0,15027.485345780666,86585.38486025386,222.2730135946641,2028.2741966695658,173094.1700844374,22,0,Benign
4,6,2,2,17,11220.461132917508,2.960925071806904,201.81328461033465,44.44870630988845,1.0,2.0,0.0,54,1.0,435.0843199862485,414.99426112640896,19.92790544813088,99.19166554311214,726.6394955470599,80,0,Benign
10,2,12,514,3779262,1333697.374768333,201.09421089724268,1858.3301716406968,229.40078266411868,0.0,1.0,0.0,11,0.0,436.3605723916631,1678.3913993348947,336.7342801366692,7233.265034101209,129138.6067694236,80,0,Benign
6,6,7,16,1599,49970.711230925626,7.204894239776382,58.75061705549307,22.954762446716646,0.0,6.0,0.0,5,1.0,5.490171243686899,134.0268802947993,7.38387147886504,366.08917471253216,84.26809149561824,443,0,Benign
